date,hour,count
2019/9/2,7,1336
2019/9/2,8,1874
2019/9/2,9,3020
2019/9/2,10,5217
2019/9/2,11,6762
2019/9/2,12,6918
2019/9/2,13,5431
2019/9/2,14,7613
2019/9/2,15,6401
2019/9/2,16,5984
2019/9/2,17,6333
2019/9/2,18,6427
2019/9/2,19,6502
2019/9/2,20,5746
2019/9/2,21,5077
2019/9/2,22,4136
2019/9/2,23,2750
2019/9/3,0,1519
2019/9/3,1,913
2019/9/3,2,532
2019/9/3,3,333
2019/9/3,4,395
2019/9/3,5,1227
2019/9/3,6,4005
2019/9/3,7,7270
2019/9/3,8,8960
2019/9/3,9,8711
2019/9/3,10,8095
2019/9/3,11,8037
2019/9/3,12,8451
2019/9/3,13,8392
2019/9/3,14,8750
2019/9/3,15,8967
2019/9/3,16,8655
2019/9/3,17,9912
2019/9/3,18,11814
2019/9/3,19,10419
2019/9/3,20,9197
2019/9/3,21,8347
2019/9/3,22,6417
2019/9/3,23,4259
2019/9/4,0,2784
2019/9/4,1,1360
2019/9/4,2,823
2019/9/4,3,525
2019/9/4,4,539
2019/9/4,5,1339
2019/9/4,6,4334
2019/9/4,7,8420
2019/9/4,8,10132
2019/9/4,9,10046
2019/9/4,10,9715
2019/9/4,11,9612
2019/9/4,12,10182
2019/9/4,13,9798
2019/9/4,14,10378
2019/9/4,15,10360
2019/9/4,16,9372
2019/9/4,17,10922
2019/9/4,18,12757
2019/9/4,19,11890
2019/9/4,20,10849
2019/9/4,21,10168
2019/9/4,22,8350
2019/9/4,23,5225
2019/9/5,0,3465
2019/9/5,1,2232
2019/9/5,2,1174
2019/9/5,3,690
2019/9/5,4,586
2019/9/5,5,1402
2019/9/5,6,4483
2019/9/5,7,9393
2019/9/5,8,10868
2019/9/5,9,10231
2019/9/5,10,9354
2019/9/5,11,9433
2019/9/5,12,9870
2019/9/5,13,9852
2019/9/5,14,10725
2019/9/5,15,10453
2019/9/5,16,9104
2019/9/5,17,11123
2019/9/5,18,13137
2019/9/5,19,12839
2019/9/5,20,12020
2019/9/5,21,11382
2019/9/5,22,10608
2019/9/5,23,8183
2019/9/6,0,5340
2019/9/6,1,3279
2019/9/6,2,2137
2019/9/6,3,1255
2019/9/6,4,888
2019/9/6,5,1418
2019/9/6,6,4053
2019/9/6,7,8522
2019/9/6,8,10305
2019/9/6,9,9286
2019/9/6,10,9145
2019/9/6,11,9128
2019/9/6,12,9941
2019/9/6,13,10255
2019/9/6,14,10419
2019/9/6,15,11336
2019/9/6,16,9253
2019/9/6,17,10256
2019/9/6,18,12296
2019/9/6,19,12427
2019/9/6,20,10157
2019/9/6,21,9031
2019/9/6,22,9883
2019/9/6,23,9729
2019/9/7,0,7900
2019/9/7,1,6895
2019/9/7,2,5288
2019/9/7,3,3457
2019/9/7,4,1638
2019/9/7,5,877
2019/9/7,6,1515
2019/9/7,7,2642
2019/9/7,8,4473
2019/9/7,9,6527
2019/9/7,10,7311
2019/9/7,11,8144
2019/9/7,12,8753
2019/9/7,13,8962
2019/9/7,14,8778
2019/9/7,15,9503
2019/9/7,16,9468
2019/9/7,17,10022
2019/9/7,18,11174
2019/9/7,19,10905
2019/9/7,20,9265
2019/9/7,21,9140
2019/9/7,22,9956
2019/9/7,23,9853
2019/9/8,0,8825
2019/9/8,1,7547
2019/9/8,2,6109
2019/9/8,3,4191
2019/9/8,4,1999
2019/9/8,5,842
2019/9/8,6,1110
2019/9/8,7,2116
2019/9/8,8,3600
2019/9/8,9,5172
2019/9/8,10,6938
2019/9/8,11,7995
2019/9/8,12,9136
2019/9/8,13,8882
2019/9/8,14,8893
2019/9/8,15,8236
2019/9/8,16,8457
2019/9/8,17,8422
2019/9/8,18,8661
2019/9/8,19,8015
2019/9/8,20,6875
2019/9/8,21,6377
2019/9/8,22,5147
2019/9/8,23,3335
2019/9/9,0,1951
2019/9/9,1,1153
2019/9/9,2,767
2019/9/9,3,481
2019/9/9,4,548
2019/9/9,5,1343
2019/9/9,6,4369
2019/9/9,7,8557
2019/9/9,8,9719
2019/9/9,9,9164
2019/9/9,10,8415
2019/9/9,11,8286
2019/9/9,12,8570
2019/9/9,13,8553
2019/9/9,14,9431
2019/9/9,15,9877
2019/9/9,16,9397
2019/9/9,17,11110
2019/9/9,18,12392
2019/9/9,19,11692
2019/9/9,20,10564
2019/9/9,21,9155
2019/9/9,22,7558
2019/9/9,23,4587
2019/9/10,0,2624
2019/9/10,1,1521
2019/9/10,2,821
2019/9/10,3,570
2019/9/10,4,552
2019/9/10,5,1395
2019/9/10,6,4595
2019/9/10,7,9538
2019/9/10,8,10709
2019/9/10,9,10090
2019/9/10,10,9495
2019/9/10,11,9569
2019/9/10,12,9920
2019/9/10,13,9468
2019/9/10,14,10272
2019/9/10,15,10567
2019/9/10,16,9561
2019/9/10,17,11345
2019/9/10,18,13857
2019/9/10,19,13216
2019/9/10,20,12252
2019/9/10,21,11604
2019/9/10,22,9648
2019/9/10,23,6071
2019/9/11,0,3463
2019/9/11,1,1932
2019/9/11,2,1273
2019/9/11,3,729
2019/9/11,4,635
2019/9/11,5,1489
2019/9/11,6,4551
2019/9/11,7,9423
2019/9/11,8,10982
2019/9/11,9,10031
2019/9/11,10,9377
2019/9/11,11,9599
2019/9/11,12,10025
2019/9/11,13,9823
2019/9/11,14,10769
2019/9/11,15,10913
2019/9/11,16,10061
2019/9/11,17,11907
2019/9/11,18,14166
2019/9/11,19,13322
2019/9/11,20,12526
2019/9/11,21,11856
2019/9/11,22,10270
2019/9/11,23,6510
2019/9/12,0,3820
2019/9/12,1,2199
2019/9/12,2,1281
2019/9/12,3,757
2019/9/12,4,653
2019/9/12,5,1505
2019/9/12,6,4751
2019/9/12,7,9886
2019/9/12,8,11575
2019/9/12,9,10953
2019/9/12,10,10092
2019/9/12,11,10146
2019/9/12,12,10767
2019/9/12,13,10790
2019/9/12,14,10643
2019/9/12,15,10890
2019/9/12,16,9363
2019/9/12,17,12423
2019/9/12,18,14662
2019/9/12,19,15486
2019/9/12,20,13711
2019/9/12,21,12625
2019/9/12,22,10739
2019/9/12,23,7807
2019/9/13,0,5120
2019/9/13,1,3192
2019/9/13,2,2034
2019/9/13,3,1213
2019/9/13,4,902
2019/9/13,5,1412
2019/9/13,6,4314
2019/9/13,7,8796
2019/9/13,8,10488
2019/9/13,9,9485
2019/9/13,10,8837
2019/9/13,11,8862
2019/9/13,12,9331
2019/9/13,13,8984
2019/9/13,14,10241
2019/9/13,15,10091
2019/9/13,16,9111
2019/9/13,17,11032
2019/9/13,18,13352
2019/9/13,19,13566
2019/9/13,20,11305
2019/9/13,21,10469
2019/9/13,22,11108
2019/9/13,23,10288
2019/9/14,0,8437
2019/9/14,1,7132
2019/9/14,2,5710
2019/9/14,3,3782
2019/9/14,4,1936
2019/9/14,5,882
2019/9/14,6,1478
2019/9/14,7,2847
2019/9/14,8,4902
2019/9/14,9,7118
2019/9/14,10,8117
2019/9/14,11,9321
2019/9/14,12,10186
2019/9/14,13,10274
2019/9/14,14,9839
2019/9/14,15,9892
2019/9/14,16,9895
2019/9/14,17,10721
2019/9/14,18,11573
2019/9/14,19,11451
2019/9/14,20,9398
2019/9/14,21,9443
2019/9/14,22,10172
2019/9/14,23,10046
2019/9/15,0,8925
2019/9/15,1,7714
2019/9/15,2,6184
2019/9/15,3,4031
2019/9/15,4,2135
2019/9/15,5,863
2019/9/15,6,1504
2019/9/15,7,2097
2019/9/15,8,4000
2019/9/15,9,5780
2019/9/15,10,7697
2019/9/15,11,8602
2019/9/15,12,9238
2019/9/15,13,8969
2019/9/15,14,8863
2019/9/15,15,8974
2019/9/15,16,9046
2019/9/15,17,9394
2019/9/15,18,9598
2019/9/15,19,8352
2019/9/15,20,7749
2019/9/15,21,6554
2019/9/15,22,5630
2019/9/15,23,3444
2019/9/16,0,2039
2019/9/16,1,1162
2019/9/16,2,729
2019/9/16,3,439
2019/9/16,4,513
2019/9/16,5,1411
2019/9/16,6,4525
2019/9/16,7,8962
2019/9/16,8,10447
2019/9/16,9,9690
2019/9/16,10,8526
2019/9/16,11,8507
2019/9/16,12,9095
2019/9/16,13,9009
2019/9/16,14,9359
2019/9/16,15,9873
2019/9/16,16,9485
2019/9/16,17,11625
2019/9/16,18,12818
2019/9/16,19,11514
2019/9/16,20,10459
2019/9/16,21,9216
2019/9/16,22,7518
2019/9/16,23,4618
2019/9/17,0,2849
2019/9/17,1,1398
2019/9/17,2,737
2019/9/17,3,461
2019/9/17,4,450
2019/9/17,5,1364
2019/9/17,6,4274
2019/9/17,7,9346
2019/9/17,8,10880
2019/9/17,9,10098
2019/9/17,10,9249
2019/9/17,11,9170
2019/9/17,12,9345
2019/9/17,13,9028
2019/9/17,14,10249
2019/9/17,15,10206
2019/9/17,16,9624
2019/9/17,17,11907
2019/9/17,18,13729
2019/9/17,19,12984
2019/9/17,20,12475
2019/9/17,21,12239
2019/9/17,22,9739
2019/9/17,23,5627
2019/9/18,0,3289
2019/9/18,1,1745
2019/9/18,2,1001
2019/9/18,3,615
2019/9/18,4,563
2019/9/18,5,1448
2019/9/18,6,4567
2019/9/18,7,9497
2019/9/18,8,10988
2019/9/18,9,10127
2019/9/18,10,9541
2019/9/18,11,9539
2019/9/18,12,10053
2019/9/18,13,9570
2019/9/18,14,10293
2019/9/18,15,10331
2019/9/18,16,9302
2019/9/18,17,11690
2019/9/18,18,13518
2019/9/18,19,13279
2019/9/18,20,12716
2019/9/18,21,12512
2019/9/18,22,10385
2019/9/18,23,6416
2019/9/19,0,3847
2019/9/19,1,2220
2019/9/19,2,1226
2019/9/19,3,798
2019/9/19,4,665
2019/9/19,5,1382
2019/9/19,6,4548
2019/9/19,7,9509
2019/9/19,8,11076
2019/9/19,9,10160
2019/9/19,10,9493
2019/9/19,11,9629
2019/9/19,12,9720
2019/9/19,13,9613
2019/9/19,14,10120
2019/9/19,15,10208
2019/9/19,16,9413
2019/9/19,17,11956
2019/9/19,18,13783
2019/9/19,19,13761
2019/9/19,20,12945
2019/9/19,21,12896
2019/9/19,22,11451
2019/9/19,23,8169
2019/9/20,0,5327
2019/9/20,1,3387
2019/9/20,2,2032
2019/9/20,3,1256
2019/9/20,4,863
2019/9/20,5,1449
2019/9/20,6,4322
2019/9/20,7,8759
2019/9/20,8,10248
2019/9/20,9,9326
2019/9/20,10,8703
2019/9/20,11,8954
2019/9/20,12,9135
2019/9/20,13,8960
2019/9/20,14,9992
2019/9/20,15,10062
2019/9/20,16,9267
2019/9/20,17,11348
2019/9/20,18,13438
2019/9/20,19,13259
2019/9/20,20,11005
2019/9/20,21,10612
2019/9/20,22,10882
2019/9/20,23,9892
2019/9/21,0,8168
2019/9/21,1,7021
2019/9/21,2,5496
2019/9/21,3,3549
2019/9/21,4,1918
2019/9/21,5,938
2019/9/21,6,1677
2019/9/21,7,2987
2019/9/21,8,4931
2019/9/21,9,7072
2019/9/21,10,8633
2019/9/21,11,9428
2019/9/21,12,9940
2019/9/21,13,10013
2019/9/21,14,10041
2019/9/21,15,10182
2019/9/21,16,10229
2019/9/21,17,11272
2019/9/21,18,12225
2019/9/21,19,12272
2019/9/21,20,9804
2019/9/21,21,9833
2019/9/21,22,10545
2019/9/21,23,9889
2019/9/22,0,9029
2019/9/22,1,7793
2019/9/22,2,6055
2019/9/22,3,4068
2019/9/22,4,2027
2019/9/22,5,750
2019/9/22,6,1180
2019/9/22,7,2260
2019/9/22,8,3817
2019/9/22,9,5827
2019/9/22,10,7620
2019/9/22,11,8606
2019/9/22,12,9598
2019/9/22,13,9576
2019/9/22,14,9619
2019/9/22,15,9133
2019/9/22,16,9311
2019/9/22,17,9246
2019/9/22,18,9278
2019/9/22,19,8459
2019/9/22,20,7475
2019/9/22,21,6671
2019/9/22,22,5237
2019/9/22,23,3533
2019/9/23,0,1980
2019/9/23,1,1158
2019/9/23,2,680
2019/9/23,3,423
2019/9/23,4,505
2019/9/23,5,1400
2019/9/23,6,4500
2019/9/23,7,8179
2019/9/23,8,8769
2019/9/23,9,7577
2019/9/23,10,6868
2019/9/23,11,6856
2019/9/23,12,6872
2019/9/23,13,7192
2019/9/23,14,7908
2019/9/23,15,8426
2019/9/23,16,8176
2019/9/23,17,9415
2019/9/23,18,10031
2019/9/23,19,9902
2019/9/23,20,10122
2019/9/23,21,9728
2019/9/23,22,7578
2019/9/23,23,4745
2019/9/24,0,2829
2019/9/24,1,1309
2019/9/24,2,744
2019/9/24,3,459
2019/9/24,4,484
2019/9/24,5,1535
2019/9/24,6,4440
2019/9/24,7,8389
2019/9/24,8,9162
2019/9/24,9,7994
2019/9/24,10,7426
2019/9/24,11,7865
2019/9/24,12,7862
2019/9/24,13,7956
2019/9/24,14,8456
2019/9/24,15,8416
2019/9/24,16,7997
2019/9/24,17,9989
2019/9/24,18,11614
2019/9/24,19,11225
2019/9/24,20,10896
2019/9/24,21,11240
2019/9/24,22,9684
2019/9/24,23,6464
2019/9/25,0,3423
2019/9/25,1,1885
2019/9/25,2,1098
2019/9/25,3,681
2019/9/25,4,602
2019/9/25,5,1465
2019/9/25,6,4524
2019/9/25,7,8630
2019/9/25,8,9311
2019/9/25,9,7899
2019/9/25,10,7735
2019/9/25,11,7843
2019/9/25,12,8211
2019/9/25,13,7973
2019/9/25,14,8607
2019/9/25,15,8773
2019/9/25,16,8005
2019/9/25,17,9595
2019/9/25,18,11099
2019/9/25,19,11496
2019/9/25,20,10877
2019/9/25,21,11282
2019/9/25,22,10259
2019/9/25,23,7391
2019/9/26,0,4060
2019/9/26,1,2247
2019/9/26,2,1242
2019/9/26,3,783
2019/9/26,4,751
2019/9/26,5,1506
2019/9/26,6,4549
2019/9/26,7,8658
2019/9/26,8,9286
2019/9/26,9,8071
2019/9/26,10,7585
2019/9/26,11,7436
2019/9/26,12,8267
2019/9/26,13,8567
2019/9/26,14,9976
2019/9/26,15,10328
2019/9/26,16,10207
2019/9/26,17,11836
2019/9/26,18,12286
2019/9/26,19,12771
2019/9/26,20,12498
2019/9/26,21,12239
2019/9/26,22,11477
2019/9/26,23,8310
2019/9/27,0,5567
2019/9/27,1,3096
2019/9/27,2,1953
2019/9/27,3,1136
2019/9/27,4,871
2019/9/27,5,1391
2019/9/27,6,4171
2019/9/27,7,8180
2019/9/27,8,9157
2019/9/27,9,8489
2019/9/27,10,8284
2019/9/27,11,8505
2019/9/27,12,8711
2019/9/27,13,8525
2019/9/27,14,9403
2019/9/27,15,9320
2019/9/27,16,8633
2019/9/27,17,10940
2019/9/27,18,13002
2019/9/27,19,13370
2019/9/27,20,10642
2019/9/27,21,10282
2019/9/27,22,11016
2019/9/27,23,10542
2019/9/28,0,8520
2019/9/28,1,7131
2019/9/28,2,5669
2019/9/28,3,3608
2019/9/28,4,1840
2019/9/28,5,911
2019/9/28,6,1660
2019/9/28,7,2882
2019/9/28,8,4719
2019/9/28,9,6928
2019/9/28,10,8273
2019/9/28,11,9181
2019/9/28,12,9979
2019/9/28,13,10391
2019/9/28,14,10098
2019/9/28,15,10300
2019/9/28,16,10113
2019/9/28,17,11098
2019/9/28,18,11995
2019/9/28,19,11928
2019/9/28,20,9537
2019/9/28,21,9508
2019/9/28,22,10966
2019/9/28,23,10661
2019/9/29,0,8770
2019/9/29,1,7513
2019/9/29,2,5841
2019/9/29,3,3925
2019/9/29,4,1989
2019/9/29,5,819
2019/9/29,6,1266
2019/9/29,7,2249
2019/9/29,8,3492
2019/9/29,9,5436
2019/9/29,10,7255
2019/9/29,11,8483
2019/9/29,12,9186
2019/9/29,13,8855
2019/9/29,14,8846
2019/9/29,15,8368
2019/9/29,16,8603
2019/9/29,17,9674
2019/9/29,18,9233
2019/9/29,19,8294
2019/9/29,20,7485
2019/9/29,21,7594
2019/9/29,22,5950
2019/9/29,23,3711
2019/9/30,0,1943
2019/9/30,1,1049
2019/9/30,2,649
2019/9/30,3,471
2019/9/30,4,508
2019/9/30,5,1174
2019/9/30,6,3400
2019/9/30,7,5706
2019/9/30,8,7386
2019/9/30,9,8204
2019/9/30,10,7785
2019/9/30,11,7371
2019/9/30,12,7928
2019/9/30,13,8224
2019/9/30,14,8605
2019/9/30,15,8414
2019/9/30,16,8112
2019/9/30,17,9313
2019/9/30,18,10305
2019/9/30,19,9183
2019/9/30,20,7971
2019/9/30,21,7692
2019/9/30,22,5513
2019/9/30,23,3904
2019/10/1,0,2019
2019/10/1,1,1105
2019/10/1,2,645
2019/10/1,3,428
2019/10/1,4,418
2019/10/1,5,1333
2019/10/1,6,3822
2019/10/1,7,7560
2019/10/1,8,8866
2019/10/1,9,8991
2019/10/1,10,8561
2019/10/1,11,8289
2019/10/1,12,8707
2019/10/1,13,8907
2019/10/1,14,9372
2019/10/1,15,9605
2019/10/1,16,9028
2019/10/1,17,11199
2019/10/1,18,12723
2019/10/1,19,11639
2019/10/1,20,10317
2019/10/1,21,10042
2019/10/1,22,8338
2019/10/1,23,5436
2019/10/2,0,2713
2019/10/2,1,1549
2019/10/2,2,877
2019/10/2,3,549
2019/10/2,4,494
2019/10/2,5,1411
2019/10/2,6,4434
2019/10/2,7,9515
2019/10/2,8,11159
2019/10/2,9,10397
2019/10/2,10,9664
2019/10/2,11,9607
2019/10/2,12,9905
2019/10/2,13,10121
2019/10/2,14,10652
2019/10/2,15,10828
2019/10/2,16,10359
2019/10/2,17,12544
2019/10/2,18,15476
2019/10/2,19,12772
2019/10/2,20,11240
2019/10/2,21,11345
2019/10/2,22,9656
2019/10/2,23,6525
2019/10/3,0,3661
2019/10/3,1,2012
2019/10/3,2,1207
2019/10/3,3,684
2019/10/3,4,648
2019/10/3,5,1604
2019/10/3,6,5205
2019/10/3,7,10286
2019/10/3,8,12207
2019/10/3,9,11457
2019/10/3,10,9995
2019/10/3,11,10786
2019/10/3,12,10400
2019/10/3,13,9860
2019/10/3,14,11011
2019/10/3,15,10670
2019/10/3,16,9762
2019/10/3,17,12191
2019/10/3,18,13302
2019/10/3,19,13109
2019/10/3,20,12580
2019/10/3,21,12910
2019/10/3,22,11352
2019/10/3,23,8141
2019/10/4,0,5062
2019/10/4,1,2937
2019/10/4,2,1887
2019/10/4,3,1102
2019/10/4,4,827
2019/10/4,5,1403
2019/10/4,6,4324
2019/10/4,7,8911
2019/10/4,8,10274
2019/10/4,9,9762
2019/10/4,10,9225
2019/10/4,11,9503
2019/10/4,12,9629
2019/10/4,13,9319
2019/10/4,14,10434
2019/10/4,15,10396
2019/10/4,16,9577
2019/10/4,17,11591
2019/10/4,18,13630
2019/10/4,19,14233
2019/10/4,20,11420
2019/10/4,21,10774
2019/10/4,22,11510
2019/10/4,23,11319
2019/10/5,0,8821
2019/10/5,1,6888
2019/10/5,2,5496
2019/10/5,3,3662
2019/10/5,4,1794
2019/10/5,5,860
2019/10/5,6,1700
2019/10/5,7,3429
2019/10/5,8,5438
2019/10/5,9,7841
2019/10/5,10,9010
2019/10/5,11,9615
2019/10/5,12,9813
2019/10/5,13,9793
2019/10/5,14,9718
2019/10/5,15,10149
2019/10/5,16,10093
2019/10/5,17,11043
2019/10/5,18,11882
2019/10/5,19,12411
2019/10/5,20,9796
2019/10/5,21,9728
2019/10/5,22,10669
2019/10/5,23,10029
2019/10/6,0,9177
2019/10/6,1,7533
2019/10/6,2,5999
2019/10/6,3,3819
2019/10/6,4,1919
2019/10/6,5,805
2019/10/6,6,1159
2019/10/6,7,2057
2019/10/6,8,3779
2019/10/6,9,5991
2019/10/6,10,7782
2019/10/6,11,8701
2019/10/6,12,9131
2019/10/6,13,9059
2019/10/6,14,8528
2019/10/6,15,7924
2019/10/6,16,7716
2019/10/6,17,8286
2019/10/6,18,9691
2019/10/6,19,8262
2019/10/6,20,6918
2019/10/6,21,6228
2019/10/6,22,5057
2019/10/6,23,3146
2019/10/7,0,1721
2019/10/7,1,1021
2019/10/7,2,619
2019/10/7,3,438
2019/10/7,4,535
2019/10/7,5,1309
2019/10/7,6,4156
2019/10/7,7,8570
2019/10/7,8,9966
2019/10/7,9,9175
2019/10/7,10,8191
2019/10/7,11,8308
2019/10/7,12,8726
2019/10/7,13,8672
2019/10/7,14,9654
2019/10/7,15,9956
2019/10/7,16,9594
2019/10/7,17,11620
2019/10/7,18,12862
2019/10/7,19,12442
2019/10/7,20,13221
2019/10/7,21,10225
2019/10/7,22,8244
2019/10/7,23,4923
2019/10/8,0,2512
2019/10/8,1,1237
2019/10/8,2,720
2019/10/8,3,427
2019/10/8,4,520
2019/10/8,5,1408
2019/10/8,6,4404
2019/10/8,7,9145
2019/10/8,8,10996
2019/10/8,9,10240
2019/10/8,10,9403
2019/10/8,11,9147
2019/10/8,12,9469
2019/10/8,13,9311
2019/10/8,14,10184
2019/10/8,15,10504
2019/10/8,16,10131
2019/10/8,17,11789
2019/10/8,18,12962
2019/10/8,19,11351
2019/10/8,20,10792
2019/10/8,21,10583
2019/10/8,22,8648
2019/10/8,23,5412
2019/10/9,0,2700
2019/10/9,1,1519
2019/10/9,2,900
2019/10/9,3,612
2019/10/9,4,513
2019/10/9,5,1236
2019/10/9,6,3526
2019/10/9,7,6057
2019/10/9,8,8193
2019/10/9,9,10340
2019/10/9,10,11825
2019/10/9,11,11694
2019/10/9,12,11206
2019/10/9,13,10617
2019/10/9,14,9589
2019/10/9,15,9066
2019/10/9,16,9109
2019/10/9,17,11107
2019/10/9,18,13294
2019/10/9,19,12700
2019/10/9,20,11463
2019/10/9,21,11987
2019/10/9,22,8423
2019/10/9,23,5242
2019/10/10,0,2992
2019/10/10,1,1629
2019/10/10,2,932
2019/10/10,3,604
2019/10/10,4,624
2019/10/10,5,1457
2019/10/10,6,4377
2019/10/10,7,9124
2019/10/10,8,10727
2019/10/10,9,10124
2019/10/10,10,9236
2019/10/10,11,9402
2019/10/10,12,9659
2019/10/10,13,9683
2019/10/10,14,10390
2019/10/10,15,10675
2019/10/10,16,9614
2019/10/10,17,11564
2019/10/10,18,13815
2019/10/10,19,13769
2019/10/10,20,12915
2019/10/10,21,13032
2019/10/10,22,11912
2019/10/10,23,9514
2019/10/11,0,5480
2019/10/11,1,3402
2019/10/11,2,2027
2019/10/11,3,1290
2019/10/11,4,941
2019/10/11,5,1429
2019/10/11,6,4034
2019/10/11,7,8487
2019/10/11,8,10302
2019/10/11,9,9676
2019/10/11,10,9073
2019/10/11,11,9392
2019/10/11,12,9806
2019/10/11,13,9858
2019/10/11,14,10788
2019/10/11,15,10635
2019/10/11,16,9305
2019/10/11,17,11405
2019/10/11,18,13304
2019/10/11,19,13329
2019/10/11,20,10639
2019/10/11,21,10773
2019/10/11,22,10758
2019/10/11,23,9928
2019/10/12,0,7931
2019/10/12,1,6577
2019/10/12,2,5247
2019/10/12,3,3414
2019/10/12,4,1751
2019/10/12,5,886
2019/10/12,6,1547
2019/10/12,7,2754
2019/10/12,8,4761
2019/10/12,9,7220
2019/10/12,10,8380
2019/10/12,11,9703
2019/10/12,12,10292
2019/10/12,13,10056
2019/10/12,14,9266
2019/10/12,15,10069
2019/10/12,16,9870
2019/10/12,17,11038
2019/10/12,18,11722
2019/10/12,19,11766
2019/10/12,20,9494
2019/10/12,21,9358
2019/10/12,22,10508
2019/10/12,23,10909
2019/10/13,0,9166
2019/10/13,1,7723
2019/10/13,2,6137
2019/10/13,3,4060
2019/10/13,4,2068
2019/10/13,5,772
2019/10/13,6,1189
2019/10/13,7,2001
2019/10/13,8,3434
2019/10/13,9,5605
2019/10/13,10,7532
2019/10/13,11,8349
2019/10/13,12,8853
2019/10/13,13,8527
2019/10/13,14,8405
2019/10/13,15,8159
2019/10/13,16,8200
2019/10/13,17,9026
2019/10/13,18,9400
2019/10/13,19,8557
2019/10/13,20,7405
2019/10/13,21,7374
2019/10/13,22,5929
2019/10/13,23,4230
2019/10/14,0,2469
2019/10/14,1,1662
2019/10/14,2,1026
2019/10/14,3,636
2019/10/14,4,674
2019/10/14,5,974
2019/10/14,6,2668
2019/10/14,7,4728
2019/10/14,8,6640
2019/10/14,9,7155
2019/10/14,10,7057
2019/10/14,11,6987
2019/10/14,12,7469
2019/10/14,13,7417
2019/10/14,14,8046
2019/10/14,15,8356
2019/10/14,16,8298
2019/10/14,17,9667
2019/10/14,18,11030
2019/10/14,19,9956
2019/10/14,20,8630
2019/10/14,21,7829
2019/10/14,22,6044
2019/10/14,23,4161
2019/10/15,0,2199
2019/10/15,1,1183
2019/10/15,2,643
2019/10/15,3,424
2019/10/15,4,475
2019/10/15,5,1457
2019/10/15,6,4219
2019/10/15,7,8823
2019/10/15,8,10485
2019/10/15,9,9721
2019/10/15,10,8903
2019/10/15,11,9063
2019/10/15,12,9593
2019/10/15,13,9243
2019/10/15,14,10263
2019/10/15,15,10157
2019/10/15,16,9643
2019/10/15,17,11934
2019/10/15,18,13791
2019/10/15,19,12874
2019/10/15,20,12268
2019/10/15,21,11858
2019/10/15,22,10228
2019/10/15,23,7293
2019/10/16,0,3395
2019/10/16,1,1771
2019/10/16,2,973
2019/10/16,3,573
2019/10/16,4,579
2019/10/16,5,1388
2019/10/16,6,4558
2019/10/16,7,9490
2019/10/16,8,11466
2019/10/16,9,10618
2019/10/16,10,9801
2019/10/16,11,9704
2019/10/16,12,10105
2019/10/16,13,9704
2019/10/16,14,11507
2019/10/16,15,10476
2019/10/16,16,8333
2019/10/16,17,11260
2019/10/16,18,12283
2019/10/16,19,12153
2019/10/16,20,11824
2019/10/16,21,10807
2019/10/16,22,9765
2019/10/16,23,6674
2019/10/17,0,3385
2019/10/17,1,1819
2019/10/17,2,984
2019/10/17,3,590
2019/10/17,4,586
2019/10/17,5,1474
2019/10/17,6,4574
2019/10/17,7,9937
2019/10/17,8,11743
2019/10/17,9,11021
2019/10/17,10,10200
2019/10/17,11,10249
2019/10/17,12,10374
2019/10/17,13,10315
2019/10/17,14,11341
2019/10/17,15,10764
2019/10/17,16,9527
2019/10/17,17,12035
2019/10/17,18,13587
2019/10/17,19,13445
2019/10/17,20,12610
2019/10/17,21,12866
2019/10/17,22,11806
2019/10/17,23,8586
2019/10/18,0,5964
2019/10/18,1,3425
2019/10/18,2,2144
2019/10/18,3,1227
2019/10/18,4,1002
2019/10/18,5,1458
2019/10/18,6,4182
2019/10/18,7,8837
2019/10/18,8,10798
2019/10/18,9,10135
2019/10/18,10,9450
2019/10/18,11,9386
2019/10/18,12,9774
2019/10/18,13,9351
2019/10/18,14,10639
2019/10/18,15,10583
2019/10/18,16,9441
2019/10/18,17,11805
2019/10/18,18,14025
2019/10/18,19,14035
2019/10/18,20,11060
2019/10/18,21,11700
2019/10/18,22,12151
2019/10/18,23,10784
2019/10/19,0,8720
2019/10/19,1,7008
2019/10/19,2,5521
2019/10/19,3,3469
2019/10/19,4,1855
2019/10/19,5,927
2019/10/19,6,1732
2019/10/19,7,3136
2019/10/19,8,5423
2019/10/19,9,7846
2019/10/19,10,9223
2019/10/19,11,10156
2019/10/19,12,10716
2019/10/19,13,10665
2019/10/19,14,10024
2019/10/19,15,10252
2019/10/19,16,9951
2019/10/19,17,11111
2019/10/19,18,12458
2019/10/19,19,12342
2019/10/19,20,9746
2019/10/19,21,9560
2019/10/19,22,10802
2019/10/19,23,10393
2019/10/20,0,9747
2019/10/20,1,7873
2019/10/20,2,6203
2019/10/20,3,4214
2019/10/20,4,2199
2019/10/20,5,831
2019/10/20,6,1211
2019/10/20,7,2319
2019/10/20,8,3892
2019/10/20,9,6115
2019/10/20,10,8045
2019/10/20,11,9228
2019/10/20,12,11656
2019/10/20,13,11581
2019/10/20,14,10990
2019/10/20,15,10862
2019/10/20,16,9582
2019/10/20,17,9930
2019/10/20,18,9710
2019/10/20,19,8012
2019/10/20,20,6999
2019/10/20,21,6212
2019/10/20,22,4290
2019/10/20,23,2931
2019/10/21,0,1798
2019/10/21,1,982
2019/10/21,2,595
2019/10/21,3,428
2019/10/21,4,499
